tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
2.350277611,2.094212134,2.270965613,3.323264277,2.812563879,-1.265056507,-0.850238759,-0.692226743,0.97210478,0.301263108,0.430215076,0.31292106,-0.006599539,stable
7.056370513,1.321622364,8.461753517,2.916387331,4.169502815,-1.837185032,-0.751771025,-1.585533272,0.925929512,0.767937135,0.338214481,0.155348552,0.003772609,unstable
9.351016762,9.199208562,6.9294237,4.354395775,2.951972542,,-0.62371957,-1.622794047,0.138809321,0.511260402,0.175176952,0.959066399,0.023232394,unstable
,9.056822167,4.469918509,1.092794809,3.990514672,-1.732696547,-1.057181941,-1.209449434,0.063375959,0.984773402,0.535824038,0.346371085,0.01474781,unstable
9.7670353,1.354761501,4.457293931,2.575880322,4.641337264,-1.934168184,-1.286568872,-1.422843396,0.809075079,0.125645255,0.856670659,0.053309396,0.013170607,unstable
0.633025678,1.564373697,2.279607375,8.828342877,,-1.742064248,,-0.611465361,0.73386847,0.433902059,0.085995691,0.366794974,-0.033457159,stable
0.91679317,,7.529117243,9.613697708,4.155350841,,-0.992267252,-1.951586612,,0.098672525,0.771082881,0.205219702,-0.006071244,stable
4.6415468,6.982429496,8.343893085,7.754953227,2.81229824,-1.042818053,-0.542513859,-1.231292772,0.899593105,0.693866691,0.406539873,0.271403995,0.05957511,unstable
9.446537259,8.438963952,6.819869408,2.503343822,3.985259029,,-1.582379372,-1.898166825,0.615495695,0.480283017,0.141214483,0.760752546,0.017248427,unstable
3.966301773,6.315150801,5.248440967,8.300922352,2.672774615,-0.86803586,-0.901766524,-0.91374552,0.786561979,0.316170263,0.97121919,0.454070753,0.065202727,unstable
5.54945662,1.562547615,9.397498724,2.99431558,2.979875877,-0.776581887,-1.466453332,-0.755214775,0.573082832,0.293634386,0.501559315,0.494356557,-0.005695353,stable
1.871756626,4.995126074,,7.824943361,4.438092168,-1.145141099,-1.840416798,,0.856736685,0.637801115,0.834892839,0.440577102,0.047814683,unstable
2.941282591,8.961999468,4.640813436,3.642791346,3.757907199,-0.83734029,-1.529452252,-1.403967049,0.322897592,0.753584554,0.686717492,0.668777355,0.036455665,unstable
5.601226,2.008944707,8.302750687,4.688277185,,-1.574361638,-0.969444344,-1.531546359,0.779361894,0.304642838,0.620906042,0.793383461,0.055696919,unstable
1.754756412,2.626019513,9.840754704,5.64503715,4.409011645,-0.926439964,-1.668320962,-1.820185084,0.747229806,0.590796636,0.929791878,,0.010116288,unstable
1.05077759,5.053714639,1.496119458,0.555606635,3.749621008,-1.301284269,-1.253010152,-1.194128501,,0.539240061,0.548353677,0.920558678,-0.032247277,stable
4.872267899,7.542190756,5.575079372,5.943778111,3.229540414,-1.903883794,-0.767505189,-0.55847635,0.691917739,0.081165688,0.239470023,0.824284813,0.040985966,unstable
3.41353172,1.010710885,3.307777626,5.90949161,3.343109272,-0.774232491,-1.800444787,-0.77522581,0.341205932,0.76749382,0.756666751,0.741943997,0.013732563,unstable
2.4257528,8.084599006,9.239530952,,2.162126856,-0.506242658,-0.741406804,-0.905966558,0.972331629,0.602428548,,0.643433338,0.058030587,unstable
3.533419894,4.31922983,7.502320868,2.944918426,4.194741278,-1.69122337,,-0.750463004,0.747786677,0.737970673,0.771552061,,0.069598357,unstable
5.026092795,6.639571303,7.709899915,3.724601435,3.99005951,-1.352918018,-1.662532657,,0.850556381,0.952188173,0.158584488,0.891658968,0.080913267,unstable
0.693632672,,5.557163816,,4.356748208,-0.742494931,-1.831061698,-1.78655576,0.6986881,0.686436348,0.165386512,0.141933618,-0.050222378,stable
9.60333752,4.176281355,0.809000032,9.858597618,2.644186116,-1.169862976,-0.580397834,-0.892754202,0.694657059,0.86108607,0.165325727,,0.043997192,unstable
2.961271009,7.388904483,2.171867139,2.200671855,4.152226516,-1.678619673,-0.987405745,-1.492333323,0.450479676,0.282465621,0.681003877,0.844626626,-0.010813061,stable
5.473469972,,8.618165651,4.185836043,4.173866942,-0.720215934,-1.565781203,-1.895293481,0.979384715,0.930201741,0.921604489,0.280073295,0.081002385,unstable
6.681828971,9.048059746,7.373814734,1.74158961,3.953765316,-1.805458387,-1.35849329,-0.77586089,0.78232078,0.473807936,0.537550496,0.377525365,0.04314236,unstable
5.628469002,1.097578832,0.824534745,6.432810844,3.841519792,-0.934816644,-1.039179325,-1.882263996,0.808937806,0.85609967,0.39687455,0.982471279,0.021998789,unstable
-22.08240769,4.663327424,3.436077898,1.079768063,3.903362615,-1.158139963,-1.857751004,-0.891087705,0.630059808,0.918897757,0.437728271,0.878668905,0.001377755,unstable
5.064915099,6.280831273,5.763823243,3.051179966,3.990897444,-1.312179369,-1.751631239,-0.920990844,0.215896343,0.268899995,0.583436345,0.390847293,0.002026011,unstable
1.952080396,0.806353868,1.360690025,5.749392437,2.100047201,-0.545084226,,-0.746018853,0.783885858,0.71824758,0.650208937,0.849072825,-0.034389104,stable
3.808825511,9.374964671,3.137853653,9.333776506,3.331940951,-1.631861398,-0.671800484,-1.046151913,0.584580047,0.392263232,0.607439356,0.534371072,0.018246329,unstable
3.447255221,7.088157724,5.479255901,8.35197584,3.435574315,-0.531756864,-1.005502066,-1.896011267,0.526138944,0.333544273,0.29225202,0.347281911,0.005666524,unstable
9.578541864,3.563835639,6.769191575,7.468046614,3.666835069,-1.202684443,-1.468151951,-1.00809706,0.721220496,0.7158537,0.948022576,0.658467333,0.080054266,unstable
2.227082213,7.763313822,4.679288208,5.817997591,3.594645623,-0.66221708,-1.612294787,-1.333097722,0.164267726,0.486397565,0.306856475,,0.010339042,unstable
0.680519447,4.666718948,5.908556349,4.142503482,3.545717839,-1.317287625,-1.719906733,-0.494695771,0.482802678,0.373114018,0.559265985,0.634620422,0.004338726,unstable
7.658233846,6.341457382,8.33714841,8.944651507,4.547087853,-1.96153527,-1.480089828,-1.116235141,0.530905143,0.698839975,0.053407309,0.878593356,0.063224096,unstable
9.335785801,0.9914911,1.840079521,8.787692995,4.688113914,-1.227862087,-1.772590278,-1.700770503,0.296347188,0.083309927,0.088408932,0.19735011,-0.041552781,stable
3.473750846,4.834320691,2.413483335,7.002194623,3.27566655,-0.680972891,-1.557743541,-1.03006534,0.150935699,0.215871487,0.521464083,0.961191657,0.016354887,unstable
8.223888185,4.652988916,6.3073945,0.63465385,4.074599819,-1.900588206,-0.862634985,-1.31291462,0.509700532,0.859956695,0.354421367,0.284906292,0.019529677,unstable
6.233892981,1.999758019,3.565593429,1.38738668,4.255873831,-1.475924828,-1.38129064,,0.296143209,0.561746081,0.06638258,0.725315642,-0.039928299,stable
5.866833806,9.60839389,5.048028824,2.578314906,2.440011054,-1.204717431,-0.595087552,-0.638721193,0.613642731,0.320993882,0.872090493,0.463987005,0.039567319,unstable
0.526320077,3.426814558,7.084064604,9.103079259,3.392202187,-1.332078375,-1.518698307,-0.535741243,0.613409084,0.611444599,0.862995062,0.603431199,0.018336572,unstable
2.048631842,0.957990931,5.390112135,7.028755453,3.833756267,-1.351319139,-0.746389771,-1.723284592,0.419411306,0.957487391,0.462633432,0.923003718,-0.000779592,stable
8.093755037,1.862899416,9.401370485,0.577324566,3.588467928,-0.602460106,-1.697408076,-1.281137546,0.770851293,0.788811098,0.930950049,0.09301105,0.03097075,unstable
5.152561114,8.553206568,3.352386731,5.494475708,2.984908949,-1.424600619,-0.527417342,-1.045731677,0.636472227,0.206601067,,0.187237373,0.024811832,unstable
1.789690777,6.944273327,7.689679937,8.549368286,3.352518022,-1.908130647,-0.606602839,-0.833816835,0.246202773,0.052787962,0.85963524,0.380440317,0.017942214,unstable
3.671332408,2.789588942,1.815011983,6.900338583,4.847217539,-1.802332149,-1.813688353,-1.237455873,0.750392392,0.396319512,0.414386284,0.584121793,0.007406052,unstable
1.775971501,9.441117193,6.641512889,6.683414704,4.044049583,-1.273043351,-1.480520879,-1.285620862,0.896091513,0.362934359,0.940854428,0.310558722,0.02614735,unstable
2.03575708,7.720701322,7.567987639,3.756356239,1.932217611,-0.719839553,-0.624372176,-0.583345533,0.63154306,0.501018211,0.711865756,0.904707165,0.042650328,unstable
6.003972484,4.91482455,9.75056805,9.944433413,3.925042267,-1.277294362,-1.048963309,-1.61169399,0.799810314,0.14178227,0.248946914,0.641929024,0.039814222,unstable
5.046872913,7.449738556,3.597478186,5.003796759,3.575085504,-1.455852528,-1.217291183,-0.91636382,0.574783979,0.686532471,0.446813972,0.270749221,0.038773398,unstable
4.462892491,2.079430796,6.488147029,8.945532757,4.367055437,-1.963465002,-0.618618955,-1.78922472,0.503004039,0.549475893,0.413445031,0.39914093,0.003636607,unstable
4.372624968,4.543406783,5.391065002,9.670518614,3.501392631,-0.694655491,,-1.066082008,0.05816701,0.53986896,0.62958203,0.503099053,0.021288845,unstable
5.941786656,3.899753179,8.35248768,1.790686041,4.390568564,-1.622368491,-0.925374696,-1.847024949,0.994856032,0.147276055,3.26853244,0.051177034,0.052153352,unstable
5.137120637,6.79118416,7.63222551,2.687689286,4.198446419,-1.52490907,-1.570308303,-1.106993342,0.18634521,0.932094293,0.268732172,0.779606594,0.033665752,unstable
4.739754028,9.169791062,6.259128,4.330776736,3.698888942,-0.834526742,-1.531463169,-1.333601446,0.716039753,0.799416499,,0.54169808,0.070790375,unstable
5.217137416,3.797364924,9.510352482,1.083946486,4.208743733,-1.793190647,-1.530850341,-0.895956923,0.300207306,0.32380557,0.701658339,0.642924787,-0.019027505,stable
8.486485045,2.49403784,8.591240939,5.973222511,-3.786336783,-1.585061576,-1.227939404,-1.85321259,0.245923207,0.094946702,0.281200483,0.873307019,0.019892689,unstable
4.993680646,2.570231737,5.182207528,4.134229075,3.91104307,-1.094379108,-1.601224821,-1.211863238,0.314291786,0.093115625,0.530612553,0.328697038,-0.016342113,stable
2.601620075,7.132158227,2.61276822,1.55691912,4.1415882,-1.645044363,,-0.581202825,0.894554124,0.285511818,0.198792002,0.961393784,-0.036108997,stable
5.662733641,8.029602494,6.808535415,3.616657689,,-1.484680692,-1.742206546,-1.736393768,,0.620474575,0.237041447,0.651599874,0.012066995,unstable
7.936891899,3.094227609,7.313267608,6.2126744,3.839333205,-1.515886288,-0.931808028,-1.396391786,0.822801971,0.678555696,0.84048566,0.587171092,0.078628865,unstable
8.803219354,9.288044987,1.007199387,1.258625435,3.43915134,-1.66925285,,-0.56282286,0.606759812,0.54220275,0.797749731,0.471684298,-0.02197546,stable
2.98732319,4.384914424,7.62308419,1.612419024,3.0271925,-0.645333193,-0.756519109,-1.620252435,0.190451887,0.548263339,0.927083483,0.261769518,0.018802689,unstable
5.512126237,5.727408854,4.442743654,4.451689962,3.514297956,-0.824722366,-0.832815802,-1.862074591,0.782890408,0.643682428,0.94750059,0.802950382,0.104260148,unstable
2.504698787,2.604112355,1.533315077,,4.1483291,-0.667576414,,-1.791618248,0.535553408,0.125484299,,0.062268743,-0.033246846,stable
8.672742236,6.442494178,2.657954295,9.558507918,2.76446503,-0.972823297,-0.993739797,-0.814840962,0.169313412,0.283632658,0.755307395,0.789574046,0.016832532,unstable
0.931870198,1.824436937,7.909802138,4.863158444,3.642698063,-0.905779754,-1.951346752,-0.769558562,0.129615491,0.288688458,0.334300422,0.363288823,-0.044376348,stable
4.979278857,9.713503878,4.670510461,6.503203463,3.868544123,,-1.328665595,-0.600854436,0.812687431,0.653866865,0.703801716,0.938305288,0.086499471,unstable
4.050817147,8.078707029,0.66084106,1.053843492,4.169580942,-0.937514661,-1.315975949,-1.909576003,0.684916033,,0.616519632,0.913693325,-0.029834461,stable
7.852820769,3.217083987,1.939781018,3.088637262,2.983005148,,-1.2540956,,1.002177913,,0.378251611,0.982219024,0.03350272,unstable
3.223818503,3.270519168,9.486037403,7.162918979,3.761668057,-1.751428903,-0.978608542,-1.018519976,0.920466078,0.237671875,0.487605756,0.872779035,0.039996123,unstable
8.473309829,5.392776916,1.049054615,4.060680067,4.988939969,-1.101756256,-1.939969883,-1.939120258,0.62270725,0.159138198,0.379839924,0.630346237,-0.008510445,stable
4.541233482,6.252168659,9.402987019,3.703859967,3.631051335,-0.667279849,-0.997703408,-1.976415553,0.380932711,0.305874408,0.404141368,0.164463801,-0.006347346,stable
5.083337078,6.496087268,3.379370061,5.584886084,3.417375426,-0.917018659,-1.853657575,-0.643062275,0.338076765,0.356477567,0.39481551,0.431057862,0.009960662,unstable
7.571375346,1.323671204,6.477974942,0.752508907,4.586651708,-1.00787989,-1.790827883,-1.792254428,0.76167935,0.924657533,0.798607096,0.668736444,-0.003118287,stable
7.529457253,6.95114606,5.296921603,7.043701494,4.369320128,-1.127485675,-1.321929307,-1.914364589,0.914368475,0.98321758,0.529827618,0.384053929,0.089443403,unstable
,8.03466734,5.361868989,6.633300946,2.880566149,-1.010068975,-0.773863837,-1.097530963,0.242557029,0.135461164,0.146655418,0.309463577,-0.037177354,stable
5.110155341,7.000817036,5.205319767,5.067845442,3.071636987,-0.753723651,-1.80726253,-0.513084294,0.547255609,0.79280564,0.583333573,0.28196478,0.061295982,unstable
3.660415873,6.075669861,,5.971245271,2.808849273,-1.675760015,-0.631846242,-0.499308389,0.260064151,,0.276632179,0.777484541,0.046855109,unstable
3.571128607,3.469609728,6.775294406,,3.354478583,-0.765993352,-1.80222947,-0.783452567,,0.92052019,0.727842348,0.945021923,0.091014251,unstable
3.362751826,1.354953289,8.270777946,0.595763609,3.40466309,-0.95737701,-0.744974652,-1.710184884,0.576451561,0.24243094,0.201653681,0.288614707,-0.025323855,stable
4.376647121,2.196709657,6.930155822,4.605937954,2.947126344,-0.757379774,-0.608952439,-1.552644876,0.497812888,0.764701085,0.07867076,0.323512476,-0.020457149,stable
7.881260077,3.632779633,1.721169866,4.569687238,4.557621778,-1.541979329,-1.802927757,-1.212043668,0.811850604,0.779579977,0.922191787,0.627931524,0.039348413,unstable
,6.472218359,9.415505268,9.329170939,4.763440773,-1.188132288,-1.703739495,-1.858971061,0.885134434,0.793279323,0.623580594,0.212363148,0.076022306,unstable
4.592448827,2.99410529,32.78486704,1.669973077,3.75677917,-1.140148498,-1.179474259,-1.417554405,0.371351823,0.10154322,0.91943411,0.52684318,-0.000361557,stable
2.215534713,,6.829970073,4.325087403,4.021853227,,-0.508729966,-1.828591043,0.799229332,0.34388249,0.17783323,0.972803524,-0.000916085,stable
3.321039193,7.828310161,5.272320236,4.975998827,3.836693987,-1.518168813,-1.713215455,-0.596046553,0.116881578,0.566604422,0.660258683,0.994794933,0.062126097,unstable
6.990882206,8.8209726,8.73351832,8.264603889,4.886635002,-1.955887864,-1.98368961,-0.946292295,,0.940211704,,0.37257429,0.055834932,unstable
4.928342703,8.989520199,0.951578691,6.227132823,4.323977805,-1.648486494,-1.439582405,-1.246209191,0.541341142,0.775113116,0.533491681,0.540953922,0.025955239,unstable
1.072291656,6.763019835,2.446503466,8.998938777,3.688236409,-1.087540711,-1.850846745,-0.742094212,0.705949411,0.672164137,0.322248433,0.706083789,0.003973175,unstable
,5.244766735,9.07927013,2.020553048,4.050846649,-1.771197188,-0.760877804,-1.498989595,0.855932761,0.504823643,0.850572264,0.438892499,0.058012736,unstable
3.389568253,2.240930345,3.971199914,0.990323884,3.791506086,-0.524397582,-1.607084976,-1.653881057,,0.205280146,0.213571368,0.114956021,-0.020255652,stable
2.109120388,5.238591373,5.891668725,4.772466072,2.815098339,-1.567446388,-0.531392847,,0.795752006,0.241972727,0.806679237,0.761154593,0.052102722,unstable
1.271232778,3.357191782,3.029376664,8.938734668,3.478426317,-1.376255369,-1.567212347,-0.539053833,0.594034587,0.650574689,0.209957595,0.402335533,-0.021892982,stable
2.561671488,2.445321529,7.856840564,6.78170032,3.771276776,-1.67126646,,-1.426288323,0.098420748,0.249115665,,0.978369919,0.049160768,unstable
2.451685888,7.784356526,4.845308486,9.416848412,3.736202719,-0.701937624,-1.433059987,-1.587330609,0.550305576,0.88205546,0.107200263,0.192341734,0.010745383,unstable
2.808751845,8.78513422,2.20029766,6.016954095,3.99598869,-1.41326804,-1.012312369,-1.556912535,0.923164194,0.802679163,0.516596599,0.620354683,0.032913914,unstable
2.391175596,7.333902419,9.851888529,1.921876396,2.718371959,-1.321620506,-0.646466415,-0.75309701,0.313464925,0.535618151,0.167728323,0.80704711,-0.040553612,stable
4.297930529,4.476492222,-22.26716617,5.240016158,3.652213811,-1.331338065,-0.582993687,-1.749293311,0.076562929,0.627284303,0.19297573,0.566890852,-0.011606071,stable
4.258707249,8.432211509,4.986071523,9.817386184,3.067699036,,-0.56033074,-0.565245821,0.096390151,0.302543921,0.616525242,0.458799696,0.016201168,unstable
,7.905210248,,4.035126972,2.65365818,-0.536926434,-1.060368553,-1.056446007,0.933273199,0.51906946,0.39212693,0.134065666,0.055107726,unstable
9.291487251,2.876604112,5.938567794,,3.977962576,-1.25528497,-0.954321136,,0.39694385,0.147394364,0.287211587,0.737405137,0.026392936,unstable
32.60778266,4.637523255,9.489020842,4.231884674,3.676763573,-0.757666208,-1.255379684,-1.65664506,0.388825911,0.258307445,0.941281917,0.790421051,0.050532753,unstable
1.241227921,6.952136995,5.945127669,2.53610602,5.234244657,-1.75396095,-1.56523886,-1.909185897,0.858147298,0.205196867,0.844536941,0.744423678,-0.002037771,stable
3.583836136,3.985926847,4.73485589,5.758239251,4.151047238,-1.082960029,-1.978642407,-1.087911412,0.067568584,0.15710513,,0.332238442,-0.018980506,stable
,,1.564998806,3.270167238,3.358054439,-0.705614511,-1.16029962,-1.490247995,0.968112428,0.991643652,0.441205704,0.70824827,0.02719092,unstable
5.167599447,9.837083599,3.251882079,5.132992892,2.906664925,-0.96553489,-0.864301076,-1.073432828,0.735800423,0.073855325,0.185831113,0.410951784,-0.001947921,stable
1.833114523,,,3.345002961,3.195363767,-0.982710282,-1.352521442,-0.843659809,0.921655819,0.833253638,0.420128566,0.168317271,0.009617155,unstable
8.667900445,1.522711534,0.52216809,3.645573138,3.554750651,-0.949536783,-1.541185481,-1.072289507,0.436071739,0.437978652,0.935510174,0.272645724,-0.042117306,stable
8.168814254,4.605977073,7.839979146,6.713432143,4.069270407,-0.909686731,-1.496404151,-1.670400091,0.325861305,0.833621353,,0.315851324,0.020001228,unstable
2.625035507,7.708116955,4.644593162,5.670108085,4.416724567,-0.819144553,-1.63529237,-1.95880081,0.52902233,0.636547699,0.744240563,0.462275489,0.048180729,unstable
3.651204917,1.390045039,1.134806113,2.358175884,2.635948374,-1.276513177,-0.803112132,-0.574427442,0.758030859,0.920104635,0.576696925,0.439866868,-0.010206446,stable
7.79460702,8.336320264,6.856709388,,3.749358224,-1.64318573,-0.744020713,-1.372112214,0.736789609,0.461797378,0.22626147,0.249767328,0.043553492,unstable
1.59614971,9.059867377,7.792018855,6.797186853,2.785636235,-1.168826968,-1.048776359,-0.586727304,0.521036963,0.111034669,0.841507904,0.73191207,0.034618822,unstable
2.07272595,4.740185404,1.213125681,1.535750727,4.939917215,-1.954473622,-1.657777599,-1.336151887,0.885500244,0.824221258,0.868494852,0.710726602,0.017781613,unstable
2.340770572,8.023612709,1.683440643,4.231093854,,-1.487992255,-0.708770308,-1.414045784,0.766423164,0.485269688,0.631864723,0.416264229,-0.017840155,stable
2.704749552,4.842539429,0.616150184,,4.756955335,-1.46326667,-1.682945436,-1.621442848,0.95886575,0.205399172,0.601326667,0.204287054,-0.048683705,stable
4.866060731,1.156177912,,7.101799684,4.602349787,-1.95551587,-1.157698182,-1.489210451,0.325891464,0.277699437,0.567278707,0.911953633,0.04006084,unstable
1.129101529,4.095745216,7.058167799,2.77433808,3.974762331,-1.784117712,-1.194108453,-0.988922294,0.824107458,0.268719648,0.482587544,0.484212758,-0.023061504,stable
,9.388575587,6.61511322,8.773731719,3.45577914,-0.913556982,-1.748208497,-0.778675912,,0.251543293,0.877329564,0.600723685,0.064185435,unstable
1.227200628,,,4.225200084,3.076275708,-0.517122634,,-1.97967874,0.48545227,,0.170527008,0.651547099,-0.021435098,stable
6.504521961,0.893618738,0.999231265,4.256540652,3.942527074,-1.03997257,-1.637086738,-1.260290986,0.93018939,0.908139194,0.109087703,0.078524127,-0.028640717,stable
9.329613225,6.912527839,8.246119048,8.295879211,3.445231402,-1.350259538,-0.922896089,-1.150719023,0.720561573,0.729897124,0.090010628,0.072350445,0.038581286,unstable
5.786797749,5.786243374,1.176636526,6.622354433,3.330681058,-1.272980135,-1.502262241,-0.553191872,0.133089802,0.170412274,0.363778714,0.123292253,-0.041251588,stable
4.933590463,3.791822431,,1.760753002,4.324332046,-1.070918237,-1.400300873,-1.839695371,0.159096941,0.144139165,0.618453937,0.832467762,-0.026561584,stable
3.371929737,2.607692152,5.470434194,7.003749074,4.073785303,-1.235159819,-0.92399091,-1.939791658,0.856568104,0.498920245,0.30365589,0.315678826,0.00881729,unstable
7.578097091,9.154708961,1.87295002,5.213143172,4.753029412,-1.098307552,-1.847842282,-1.805456888,0.166003837,0.408818615,0.276173004,0.394059041,-0.017643836,stable
2.608232358,1.696096332,5.643986692,7.108542056,3.051379709,-0.528311492,-1.179995118,-1.331488419,0.384783907,0.35157559,0.268080679,0.766070889,-0.002742045,stable
5.070976118,5.209797053,3.514235972,,3.821873976,-1.819804918,-0.762068864,-1.24644325,0.4582776,0.324691784,0.803790622,0.883595628,0.052605531,unstable
3.115741275,1.611630153,5.072727919,1.709300352,2.652541184,-0.70835345,-0.949269619,-0.986189104,0.696700296,0.764434836,0.451670511,0.759229313,0.004688905,unstable
7.934659881,7.178627097,5.915438722,1.31998281,3.622589289,,-1.360188678,-1.521077276,0.647482974,0.183535004,0.334092634,0.157876499,0.004099405,unstable
9.252813785,3.747027982,4.213122329,4.70342684,2.559164158,-0.954563433,-0.636878588,-0.976872357,0.267656648,0.812363348,0.218531858,0.408816386,0.000182492,unstable
7.843626766,8.98789061,3.088714651,3.580581698,3.011393829,-1.390142956,-1.09999219,-0.514640992,0.721638317,0.916349891,0.789626108,0.97113625,0.065634708,unstable
1.39695264,,5.264855889,9.942183444,4.60497855,-1.924809391,-1.644595322,-1.048316267,0.659618627,0.9078186,0.450714393,0.66178615,-0.031763513,stable
1.823423922,4.65071532,6.507931714,3.360581127,4.507710703,-0.906553057,-1.995959054,-1.607700395,,,0.293368054,0.89918033,0.016742721,unstable
2.558073749,,5.09307625,4.456661291,5.171483622,-1.614720302,-1.843699491,-1.704736706,0.94184273,0.157923658,0.214507363,0.846643877,0.024090807,unstable
3.226267199,9.019538612,7.705198393,6.041580416,3.823308987,-1.235557434,-1.071357076,-1.537784439,0.711764577,0.63326051,0.242622054,0.059159715,0.006247872,unstable
-22.08240769,3.831470808,4.283468704,1.430348294,2.746506949,-0.560435668,-1.067638611,-1.101469792,0.276683162,0.790281542,0.84605252,0.739262494,0.017392684,unstable
6.63687752,4.286328421,2.981126332,5.968932607,4.18522694,-1.917263936,-0.972411044,-1.305287274,0.058105687,0.401145635,0.760181278,0.060991272,-0.041120147,stable
2.379926991,7.614139559,3.963710198,3.437244828,4.164074993,-0.659795034,-1.912598017,-1.592620395,0.518755283,0.341402739,0.402689787,0.50634288,-0.016214054,stable
7.199842075,7.295606524,9.366366967,0.937172423,4.399370225,-1.441494858,-1.321703439,-1.635629832,,0.651645619,0.588602514,0.664612737,0.007149438,unstable
8.677105202,4.370444586,4.569726913,9.387304735,4.217793006,-1.753452618,-1.793220589,-0.658842363,0.133441796,0.323152833,0.679477365,0.256597281,-0.00518143,stable
,8.162690568,2.557015382,3.559823642,4.253648671,-1.239373697,-1.246296543,-1.762253136,,0.570891576,0.837177418,,0.027541132,unstable
1.491214786,5.551280129,9.070506151,9.942749267,3.250499832,-1.079607114,-0.642063936,-1.512113866,0.528910995,0.635720321,0.916475997,0.917223575,0.057861599,unstable
2.295051697,9.530659948,6.914298339,5.670083189,3.966621743,-1.795889327,-1.6364352,-0.534688963,0.499286366,0.242025656,0.542966687,0.357340785,0.001414299,unstable
6.992451518,9.157889404,3.806256809,4.265442574,4.427877229,-1.854728561,-0.676197911,-1.900708097,0.26488156,0.076595543,0.542448246,0.468123343,-0.017384907,stable
4.856727945,2.102737888,6.96861613,2.165579413,3.117159291,-1.033029079,-1.513917521,-0.566134484,0.870593151,0.765815215,0.294094008,0.12528857,0.006367721,unstable
6.990648938,4.788058084,8.589838212,,2.609772288,-1.268782069,,-0.7860293,0.504759799,0.272529073,0.468115204,,0.019875391,unstable
5.730184972,0.610397299,1.874722287,3.251899967,4.006260653,-1.228193835,-1.445048842,,0.986217737,0.518555359,0.488115055,0.492108832,-0.003396048,stable
6.595229553,4.746808308,3.43472509,4.664439079,4.036045216,-1.140118904,-1.178565808,-1.714626322,0.77699091,0.264208098,0.26224146,0.153387028,0.00856762,unstable
6.27249548,5.11212948,6.146292014,2.010141273,3.225396998,-0.649876678,-1.544057663,-1.070612286,-2.217530523,0.284922408,0.956168534,0.5457759,0.064086566,unstable
9.707727043,9.273513084,6.801486939,9.756921442,,-1.949031285,-1.708063321,-1.104633313,0.742864295,0.937851664,0.405899575,0.978311355,0.090587679,unstable
3.62779065,5.30236618,2.562031645,6.867276733,3.149206048,-1.988575543,,-0.526891917,0.937987221,0.429982232,0.909281838,0.056627473,0.033791967,unstable
,6.34951064,3.951150043,6.192593367,4.372746543,-1.339295332,-1.435662377,-1.606722206,0.496660092,0.719105632,0.979605794,,0.049856102,unstable
2.82896712,6.941948269,1.616594211,1.44555876,3.292404395,-0.735296051,-1.733345212,-0.822591037,0.544323168,0.566386024,0.702271572,0.513712897,-0.032537788,stable
4.738867199,9.701741957,4.48457474,8.282726967,3.92416922,-0.64582987,-1.377331084,-1.921773622,0.55561414,0.772178144,0.655001744,,0.068719543,unstable
9.091215412,1.017782364,2.272074014,4.7278526,3.155573112,-0.994846404,-1.492427951,-0.653726329,0.431020731,0.879143426,0.49790625,0.050427863,-0.023996013,stable
4.197695468,,8.166731528,2.985665474,4.006408843,-1.659160684,-1.555349741,-0.800455982,0.20990845,0.708838681,0.666858084,0.357399247,0.03594556,unstable
8.367172912,3.278301414,7.838324748,3.614763272,,-1.48111253,-1.148224362,,0.339697178,0.319138555,0.699666726,0.119153505,0.013262067,unstable
9.659285348,9.578906409,7.089143065,2.995261351,,-1.411408541,-0.741362568,-1.637813019,0.575285316,0.203213443,,0.232499373,0.027500448,unstable
2.401754919,5.317161828,4.636807005,7.819573956,3.003651648,-1.31752705,-1.029319122,-0.646107828,0.808266551,0.164406127,0.671778614,,0.044454869,unstable
7.667827033,3.672731779,2.363133489,3.8915549,3.039535452,-1.110788127,,-0.572836213,0.84436092,0.562067931,0.997995262,0.972630484,0.066007608,unstable
4.046933932,7.932953887,6.475045165,6.042154023,4.496958452,-1.498570366,-1.77114978,-1.230935175,0.525195863,0.970512456,0.433525881,0.941229476,0.085296078,unstable
8.267906926,5.024484587,5.547098053,8.301409689,4.792025662,-1.355638838,-1.484603626,-1.970447904,0.654332952,0.381250575,0.443658899,0.735832444,0.06088393,unstable
0.563692042,9.069454972,1.327015574,2.374971371,2.991773502,-1.217558316,-0.966173317,-0.811470995,0.279034083,0.45517447,0.672957807,0.197306986,-0.026137979,stable
6.746583782,3.507549229,7.290743539,1.593236727,2.79668196,-0.764014364,-0.889074091,-1.159220539,0.393351432,0.146690903,,0.45040077,0.0020973,unstable
3.869884588,3.691805392,9.55156802,3.932162261,3.637329664,-1.697019311,-1.197225102,-0.746385988,0.300752481,,,0.109767645,0.003654823,unstable
0.608486993,,1.32798546,4.310084905,4.01360743,-1.474633002,-0.657252278,-1.88677258,0.06184244,0.778310997,0.985289554,0.269275634,-0.015126953,stable
7.902842133,9.504778477,8.837351305,4.806407611,3.270411775,-0.939027364,-1.021946992,-1.304307627,0.354606679,0.608269276,0.816767844,0.575231262,0.064058429,unstable
